dateTime,spotID,lat,long,speed,dist,station,BB_20-24000
2018-08-16T11:30:00Z,0-2571709,38.88569,-126.72809,0.9892213582920196,0.02253226427220711,8,98.209297
2018-08-16T11:50:00Z,0-2571609,38.88289,-126.73088,0.8632623277926106,0.39398333460090534,8,NA
2018-08-16T12:00:00Z,0-2571709,38.88245,-126.73138,1.0546711788990857,0.06533102024847115,8,97.669134
2018-08-16T12:20:00Z,0-2571609,38.87956,-126.73373,0.8416519059498044,0.380146110853995,8,NA
2018-08-16T12:30:00Z,0-2571709,38.87923,-126.73395,0.8546876902791309,0.04130990503015799,8,96.616272
2018-08-16T12:30:00Z,0-2571709,38.87923,-126.73395,0.8546876902791309,0.04130990503015799,8,97.121317
2018-08-16T12:50:00Z,0-2571609,38.87599,-126.73633,0.9384849543614872,0.4147582117747573,8,NA
2018-08-16T12:50:00Z,0-2571709,38.87542,-126.73677,2.4408926136104263,0.07390480413431569,8,NA
2018-08-16T13:20:00Z,0-2571609,38.87191,-126.73865,0.8815967393725654,0.4224317709493543,8,NA
2018-08-16T13:20:00Z,0-2571709,38.87173,-126.73874,1.0298174762938777,0.02145453075612245,8,NA
2018-08-16T13:50:00Z,0-2571609,38.86795,-126.74013,0.9661008712180388,0.43662392151993035,8,NA
2018-08-16T13:50:00Z,0-2571709,38.86752,-126.74023,1.0848766409447244,0.04851809422002794,8,NA
2018-08-16T14:20:00Z,0-2571609,38.86262,-126.74125,1.206831526172064,0.5511197302852426,8,NA
2018-08-16T14:30:00Z,0-2571709,38.8618,-126.7413,1.108385569612168,0.09113392461255604,8,96.634198
2018-08-16T14:30:00Z,0-2571709,38.8618,-126.7413,1.108385569612168,0.09113392461255604,8,97.514512
2018-08-16T14:50:00Z,0-2571609,38.8567,-126.74245,1.3760833795179863,0.5748970563319588,8,NA
2018-08-16T14:50:00Z,0-2571709,38.85608,-126.74249,1.6992843042990415,0.06891541900768335,8,NA
2018-08-16T15:20:00Z,0-2571609,38.84988,-126.74382,1.518995976657857,0.6978942626089153,8,NA
2018-08-16T15:30:00Z,0-2571709,38.84936,-126.74387,0.7390150150852113,0.05788950951500822,8,102.33754
2018-08-16T15:30:00Z,0-2571709,38.84936,-126.74387,0.7390150150852113,0.05788950951500822,8,99.801969
2018-08-16T15:50:00Z,0-2571609,38.84305,-126.74525,1.7439512044810757,0.7106601158260383,8,NA
2018-08-16T16:00:00Z,0-2571709,38.84172,-126.74567,1.6441361549846265,0.15208259433607796,8,100.067137
2018-08-16T16:20:00Z,0-2571609,38.83546,-126.74789,1.676062420580145,0.721172413744068,8,NA
2018-08-16T16:20:00Z,0-2571709,38.83503,-126.74802,1.8588004372232756,0.0490516782045031,8,NA
2018-08-16T16:50:00Z,0-2571609,38.82856,-126.75066,1.692142110948688,0.7539433183226932,8,NA
2018-08-16T16:50:00Z,0-2571709,38.82782,-126.75102,1.61441561521564,0.0878959612728515,8,NA
2018-08-16T17:20:00Z,0-2571609,38.82138,-126.75377,1.644543947942778,0.7537493094737733,8,NA
2018-08-16T17:30:00Z,0-2571709,38.82046,-126.7542,1.6379855548308924,0.10874404100127312,8,98.653467
2018-08-16T17:30:00Z,0-2571709,38.82046,-126.7542,1.6379855548308924,0.10874404100127312,8,98.411914
2018-08-16T17:50:00Z,0-2571609,38.81558,-126.75691,1.4280456544070188,0.5906555498366808,8,NA
2018-08-16T17:50:00Z,0-2571709,38.81487,-126.75735,1.5307686992921004,0.08759398668171463,8,NA
2018-08-16T18:20:00Z,0-2571609,38.80956,-126.76114,1.4606781619575069,0.6751579059714697,8,NA
2018-08-16T18:50:00Z,0-2571609,38.80411,-126.76552,1.255545292838833,0.5772020721245191,8,NA
2018-08-16T19:00:00Z,0-2571709,38.80337,-126.76617,1.4828657406185457,0.09968153034158002,8,96.727889
2018-08-16T19:20:00Z,0-2571609,38.7986,-126.77061,1.507908414177237,0.655102433270333,8,NA
2018-08-16T19:20:00Z,0-2571709,38.79816,-126.77098,1.514385714527783,0.05847211508871162,8,NA
2018-08-16T19:50:00Z,0-2571609,38.79379,-126.77498,1.3683184216529765,0.5967388672208814,8,NA
2018-08-16T20:00:00Z,0-2571709,38.79304,-126.776,1.2400342412587282,0.1215922464345364,8,96.26482
2018-08-16T20:20:00Z,0-2571609,38.78911,-126.77969,1.3169180288033389,0.5413996340635948,8,NA
2018-08-16T20:20:00Z,0-2571709,38.78858,-126.78017,1.2789274987021744,0.0721173006212615,8,NA
2018-08-16T20:50:00Z,0-2571609,38.78487,-126.78381,1.2130998247452571,0.5192741194256781,8,NA
2018-08-16T21:00:00Z,0-2571709,38.78399,-126.78467,1.1775836270509847,0.12299206771421398,8,98.041112
2018-08-16T21:20:00Z,0-2571609,38.78054,-126.78824,1.1996465035737345,0.49285477188487586,8,NA
2018-08-16T21:20:00Z,0-2571709,38.78007,-126.78871,1.0416160654050115,0.06625835527159657,8,NA
2018-08-16T21:50:00Z,0-2571609,38.77655,-126.79269,1.221440200638522,0.5218263968283464,8,NA
2018-08-16T21:50:00Z,0-2571709,38.77599,-126.79326,1.0921790912624132,0.07948636719743117,8,NA
2018-08-16T22:20:00Z,0-2571609,38.77256,-126.79681,1.1470773887347312,0.4900569510761157,8,NA
2018-08-16T22:20:00Z,0-2571709,38.772,-126.79738,1.0922022629015544,0.07948805357783534,8,NA
2018-08-16T22:50:00Z,0-2571609,38.76915,-126.80013,0.9763379089620636,0.39650167302848255,8,NA
2018-08-16T22:50:00Z,0-2571709,38.76862,-126.80054,0.941536598211464,0.0687844792582264,8,NA
2018-08-16T23:20:00Z,0-2571609,38.76563,-126.80284,0.879493692148953,0.38746583215228875,8,NA
2018-08-16T23:20:00Z,0-2571709,38.76503,-126.80321000000001,0.9056703043580244,0.07396307485590534,8,NA
2018-08-16T23:50:00Z,0-2571609,38.76209,-126.80437,0.8545678603999909,0.3415897641987741,8,NA
2018-08-16T23:50:00Z,0-2571709,38.76158,-126.8045,0.7669206427310027,0.05773208171669492,8,NA
2018-08-17T00:20:00Z,0-2571609,38.75859,-126.80501,0.7698150621753442,0.3348695520462747,8,NA
2018-08-17T00:30:00Z,0-2571709,38.75775,-126.80505,0.8233581719052568,0.09331392614926244,8,98.480524
2018-08-17T00:30:00Z,0-2571709,38.75775,-126.80505,0.8233581719052568,0.09331392614926244,8,98.747023
2018-08-17T00:50:00Z,0-2571609,38.75468,-126.80519,0.9196057226726024,0.34102045549109006,8,NA
2018-08-17T00:50:00Z,0-2571709,38.75395,-126.80524,1.0251075624695052,0.08115434869550249,8,NA
2018-08-17T01:20:00Z,0-2571609,38.74987,-126.80505,1.0366008094643246,0.4532249094713464,8,NA
2018-08-17T01:20:00Z,0-2571709,38.74924,-126.80498,1.1487433097043316,0.07020098003748693,8,NA
2018-08-17T01:50:00Z,0-2571609,38.74488,-126.8045,1.174537920324952,0.48580193426773705,8,NA
2018-08-17T01:50:00Z,0-2571709,38.7435,-126.80436,1.5496878026474976,0.1536773737625435,8,NA
2018-08-17T02:20:00Z,0-2571609,38.73903,-126.80374,1.2059668919238102,0.4991362969351325,8,NA
2018-08-17T02:20:00Z,0-2571709,38.73792,-126.80367,1.4327054699873571,0.12337185991557796,8,NA
2018-08-17T02:50:00Z,0-2571609,38.73252,-126.80295,1.520517811571848,0.6027163658647298,8,NA
2018-08-17T02:50:00Z,0-2571709,38.73138,-126.80284,1.5540337912992608,0.12691275962277296,8,NA
2018-08-17T03:20:00Z,0-2571609,38.72495,-126.80208,1.6322938744495608,0.7168490598624321,8,NA
2018-08-17T03:20:00Z,0-2571709,38.72365,-126.80194,1.7437234933951098,0.14482592347920495,8,NA
2018-08-17T03:50:00Z,0-2571609,38.71754,-126.80157,1.7202853961338345,0.679034874418383,8,NA
2018-08-17T03:50:00Z,0-2571709,38.71623,-126.80156,1.8115326013141697,0.1454258116054986,8,NA
2018-08-17T04:20:00Z,0-2571609,38.70893,-126.80165,1.906849001844321,0.8104108257838364,8,NA
2018-08-17T04:20:00Z,0-2571709,38.7071,-126.80171,1.9405162263028732,0.20321517147671755,8,NA
2018-08-17T04:50:00Z,0-2571609,38.70048,-126.80188,1.9244523344391329,0.7350338777371687,8,NA
2018-08-17T04:50:00Z,0-2571709,38.69892,-126.80193,2.0247643206523587,0.17322983632247957,8,NA
2018-08-17T05:20:00Z,0-2571609,38.69073,-126.80235,2.0877317632452974,0.9099030934810756,8,NA
2018-08-17T05:20:00Z,0-2571709,38.68867,-126.80257,3.8785244463814426,0.2294793630775687,8,NA
2018-08-17T05:50:00Z,0-2571609,38.68204,-126.80331,1.7922465571469806,0.7388038585572553,8,NA
2018-08-17T05:50:00Z,0-2571709,38.68039,-126.8036,2.106404923128931,0.1848955432524284,8,NA
2018-08-17T06:20:00Z,0-2571609,38.67256,-126.8049,2.06243192861524,0.876533569661477,8,NA
2018-08-17T06:20:00Z,0-2571709,38.67119,-126.80511,2.11278270015823,0.15317674576147167,8,NA
2018-08-17T06:50:00Z,0-2571609,38.66418,-126.80635,1.9200525393850256,0.7856214973650396,8,NA
2018-08-17T06:50:00Z,0-2571709,38.6622,-126.80672,1.9363685508039288,0.2221445031894507,8,NA
2018-08-17T07:20:00Z,0-2571609,38.65563,-126.80821,1.8128978379182703,0.7407701998827154,8,NA
2018-08-17T07:20:00Z,0-2571709,38.65454,-126.80857,1.2327937164511482,0.12499158514018588,8,NA
2018-08-17T07:50:00Z,0-2571609,38.64793,-126.81085,2.051343855440934,0.7601368619883905,8,NA
2018-08-17T07:50:00Z,0-2571709,38.64587,-126.81175,1.8674250596174564,0.2417277993838152,8,NA
2018-08-17T08:20:00Z,0-2571609,38.64004,-126.81448,1.7590324680925735,0.6894430034662837,8,NA
2018-08-17T08:20:00Z,0-2571709,38.639,-126.81496,1.7680324065828914,0.12278002823492302,8,NA
