yyyy-mm-ddTHH:MM:SSZ, OL_31.5, OL_63, OL_125, OL_250, OL_500, OL_1000, OL_2000, OL_4000, OL_8000, OL_16000 
2018-08-22T00:04:55.000Z, 39.582851, 40.456909, 41.232750, 42.864606, 45.013619, 47.694025, 50.295721, 53.032613, 55.715614, 58.145882
2018-08-22T00:24:55.000Z, 104.435597, 103.694876, 111.403873, 104.464990, 101.913258, 98.328681, 92.530635, 84.283626, 75.399481, 65.929402
2018-08-22T00:44:55.000Z, 103.534088, 102.704270, 111.537543, 104.506683, 101.654286, 97.907024, 92.871267, 84.701814, 75.890426, 66.640077
2018-08-22T01:04:55.000Z, 110.708733, 106.535109, 111.034387, 104.559654, 101.564234, 98.321497, 92.795011, 85.190514, 76.402570, 67.071059
2018-08-22T01:24:55.000Z, 111.400614, 105.984703, 111.130780, 105.017849, 101.810636, 98.794449, 92.944448, 85.355123, 76.324239, 67.310413
2018-08-22T01:44:55.000Z, 112.779711, 106.838170, 111.504022, 103.490446, 96.510453, 93.485997, 90.916453, 85.085791, 76.155491, 66.753134
2018-08-22T02:04:55.000Z, 100.002972, 101.303438, 108.838426, 95.598273, 90.307241, 85.533848, 82.484063, 75.832352, 66.773310, 61.928203
2018-08-22T02:24:55.000Z, 90.141571, 93.559610, 89.273006, 84.266250, 84.233039, 84.403856, 83.505740, 81.552001, 78.672382, 83.318776
2018-08-22T02:44:55.000Z, 92.204029, 96.748482, 92.063433, 85.110601, 85.134511, 85.647926, 84.282337, 82.325746, 79.556634, 78.903240
2018-08-22T03:04:55.000Z, 91.908660, 95.296294, 89.774981, 85.777939, 86.474787, 86.800913, 85.898038, 83.599432, 80.742815, 79.740481
2018-08-22T03:24:55.000Z, 91.425600, 94.715618, 89.474923, 86.124216, 85.490062, 86.843669, 85.913909, 83.542193, 80.626832, 79.308983
2018-08-22T03:44:55.000Z, 92.117385, 94.455183, 88.300423, 85.237828, 84.973655, 86.016880, 84.155514, 81.483466, 78.458635, 77.082670
2018-08-22T04:04:55.000Z, 92.014488, 95.289031, 88.712586, 84.567634, 84.972234, 85.492408, 83.464730, 80.778062, 77.717661, 76.308816
2018-08-22T04:24:55.000Z, 93.625980, 94.451915, 89.580777, 85.539158, 85.959691, 85.767367, 82.996629, 80.128098, 76.843700, 75.605359
2018-08-22T04:44:55.000Z, 92.913079, 94.055516, 88.046135, 83.732326, 84.394777, 85.194321, 82.471833, 80.118596, 76.854955, 78.871637
2018-08-22T05:04:55.000Z, 92.490103, 94.210678, 87.464833, 83.401621, 83.586248, 84.098510, 81.209534, 78.173663, 74.735648, 73.350986
2018-08-22T05:24:55.000Z, 91.889452, 94.312713, 88.287109, 84.110567, 83.675431, 83.589540, 80.943658, 78.037403, 74.667184, 73.180635
2018-08-22T05:44:55.000Z, 92.666115, 94.416922, 88.360509, 84.131978, 84.056304, 83.790955, 80.103614, 76.073995, 72.237713, 70.498611
2018-08-22T06:04:55.000Z, 91.941608, 94.152420, 87.015110, 83.709873, 82.871049, 82.500814, 78.789851, 74.479783, 70.560755, 68.872331
2018-08-22T06:24:55.000Z, 91.627721, 93.767263, 88.044594, 84.097514, 82.433183, 82.627664, 78.779828, 74.448300, 70.257097, 68.482156
2018-08-22T06:44:55.000Z, 90.938474, 92.939640, 87.311520, 83.397876, 82.190248, 82.038581, 78.074485, 73.800943, 73.187079, 84.217987
2018-08-22T07:04:55.000Z, 91.968675, 93.683648, 88.747662, 86.299373, 87.648133, 88.863922, 85.891100, 86.182737, 89.166794, 96.900767
2018-08-22T07:24:55.000Z, 91.594430, 92.857942, 87.327475, 83.654107, 82.764524, 82.650119, 78.866020, 75.286398, 71.937764, 70.603899
2018-08-22T07:44:55.000Z, 92.637178, 93.062500, 88.478167, 83.994877, 83.038044, 83.459808, 79.683985, 77.958767, 74.953402, 83.678484
2018-08-22T08:04:55.000Z, 92.052234, 92.916399, 87.647808, 84.880702, 84.332915, 83.678542, 79.412082, 74.814091, 70.907776, 69.515245
2018-08-22T08:24:55.000Z, 92.535502, 94.263461, 88.136505, 83.650972, 83.041791, 82.581628, 78.950047, 74.156174, 69.780001, 68.010357
2018-08-22T08:44:55.000Z, 91.961490, 93.487923, 88.915480, 84.637594, 82.416750, 82.799535, 79.002576, 73.497074, 68.325449, 66.880212
2018-08-22T09:04:55.000Z, 92.146436, 93.117331, 88.011256, 84.075930, 82.906093, 82.929209, 79.058617, 76.435273, 71.103048, 70.987662
2018-08-22T09:24:55.000Z, 91.912073, 94.070617, 88.084230, 84.617475, 83.157064, 82.917716, 78.989217, 74.463630, 72.005776, 80.279789
2018-08-22T09:44:55.000Z, 100.346261, 97.756036, 93.891943, 92.669105, 88.683698, 85.611920, 81.220199, 76.143682, 71.111285, 72.032010
2018-08-22T10:04:55.000Z, 96.194683, 97.609141, 92.363867, 93.895709, 91.051442, 90.540637, 84.236561, 75.017549, 64.698868, 63.099460
2018-08-22T10:24:55.000Z, 94.076996, 98.176327, 91.161311, 93.841589, 89.385401, 87.698205, 82.899916, 75.746966, 67.381675, 71.403653
2018-08-22T10:44:55.000Z, 94.859999, 96.977051, 88.240284, 85.614943, 84.072088, 83.337699, 79.620527, 76.173904, 70.708202, 72.026854
2018-08-22T11:04:55.000Z, 95.995755, 97.203008, 90.087154, 85.850176, 83.712748, 82.098061, 78.386797, 73.216330, 69.257749, 71.605337
2018-08-22T11:24:55.000Z, 96.453955, 98.714651, 91.120905, 87.773145, 85.207119, 83.424962, 78.944745, 74.828224, 68.743050, 75.844108
2018-08-22T11:44:55.000Z, 93.288492, 95.652902, 88.352990, 84.881455, 83.081591, 83.382173, 80.390183, 79.337975, 72.789151, 72.041567
2018-08-22T12:04:55.000Z, 93.565931, 96.348574, 87.829941, 83.186320, 83.073171, 83.615371, 80.921354, 79.127742, 73.806174, 72.892503
2018-08-22T12:24:55.000Z, 93.589279, 96.800234, 88.115212, 83.190130, 82.895667, 85.763350, 83.359921, 79.603725, 74.526915, 72.965021
2018-08-22T12:44:55.000Z, 92.591911, 95.294148, 87.459922, 85.382814, 86.712156, 91.462865, 88.789876, 85.126934, 79.722576, 82.380680
2018-08-22T13:04:55.000Z, 92.021762, 94.232715, 87.965528, 84.676676, 84.123424, 85.948925, 81.978198, 80.168216, 74.158667, 71.725674
2018-08-22T13:24:55.000Z, 92.068829, 94.375748, 86.941253, 84.158817, 82.366677, 81.370734, 79.222945, 73.923863, 70.773819, 68.237535
2018-08-22T13:44:55.000Z, 91.834890, 94.442124, 87.030911, 84.786252, 83.959486, 80.963776, 75.734318, 68.855593, 65.164411, 63.497864
2018-08-22T14:04:55.000Z, 92.266662, 95.110984, 87.427005, 83.815360, 82.797932, 78.291206, 73.662754, 66.973293, 63.663445, 62.540444
2018-08-22T14:24:55.000Z, 91.966332, 93.568229, 86.754240, 83.628472, 81.718008, 77.930618, 73.708348, 66.433137, 65.863275, 63.133993
2018-08-22T14:44:55.000Z, 90.497148, 93.516689, 86.132850, 82.467926, 79.839138, 76.451581, 73.574113, 69.005027, 67.272106, 64.942020
2018-08-22T15:04:55.000Z, 92.277724, 94.508426, 87.056792, 82.364910, 81.836403, 75.452402, 72.147755, 65.511514, 62.492181, 62.099027
2018-08-22T15:24:55.000Z, 91.272318, 94.616660, 87.092678, 82.143301, 82.244433, 75.170006, 72.355384, 65.251096, 63.165600, 61.649874
2018-08-22T15:44:55.000Z, 91.897771, 94.361438, 87.041839, 82.209433, 81.972316, 75.849147, 72.301955, 65.859169, 65.251817, 64.689965
2018-08-22T16:04:55.000Z, 91.740886, 93.829055, 86.841248, 82.601193, 83.374321, 75.834185, 72.673901, 65.855848, 65.169253, 63.875734
2018-08-22T16:24:55.000Z, 90.755956, 93.538089, 86.329904, 81.851188, 78.874855, 74.970427, 73.078276, 67.416655, 64.377736, 62.551196
2018-08-22T16:44:55.000Z, 91.122650, 95.027869, 86.473699, 81.872826, 79.999611, 75.907425, 73.297136, 66.920008, 64.546679, 62.098221
2018-08-22T17:04:55.000Z, 90.093615, 93.424328, 86.673827, 82.462537, 78.896032, 75.425151, 73.367762, 67.224648, 62.973629, 61.579211
2018-08-22T17:24:55.000Z, 92.269111, 94.518460, 87.013279, 85.265335, 80.507894, 76.374080, 74.100356, 69.281022, 65.741406, 64.397948
2018-08-22T17:44:55.000Z, 92.902071, 94.322665, 86.998746, 87.051259, 81.954580, 76.209223, 73.024103, 66.904720, 63.249120, 62.251210
2018-08-22T18:04:55.000Z, 92.040192, 94.127154, 87.282045, 81.890065, 79.811223, 76.383169, 72.727484, 65.119675, 61.915594, 61.150561
2018-08-22T18:24:55.000Z, 91.023408, 93.057453, 86.628668, 84.988626, 83.382317, 79.001120, 73.614466, 65.093022, 62.726944, 61.370426
2018-08-22T18:44:55.000Z, 90.908382, 92.323632, 86.736213, 85.234012, 83.566192, 77.854569, 72.851302, 64.187346, 62.187425, 61.401159
2018-08-22T19:04:55.000Z, 92.693007, 92.623016, 86.438057, 85.199754, 81.585179, 74.525015, 71.215309, 62.904324, 61.931811, 62.854686
2018-08-22T19:24:55.000Z, 91.322437, 92.618233, 85.986085, 84.484506, 81.268442, 75.080785, 71.035825, 63.142223, 63.604143, 62.975346
2018-08-22T19:44:55.000Z, 90.613211, 92.616221, 86.629185, 85.948990, 79.945675, 73.836756, 69.788358, 60.680203, 60.795688, 61.109115
2018-08-22T20:04:55.000Z, 91.573459, 93.742344, 87.456843, 82.207207, 78.727584, 73.572931, 69.938920, 60.783063, 60.569608, 61.116604
2018-08-22T20:24:55.000Z, 90.287113, 92.100245, 86.392692, 82.775563, 78.761725, 73.914695, 70.360236, 60.372221, 60.694216, 61.102466
2018-08-22T20:44:55.000Z, 91.548550, 92.301972, 85.520616, 80.218182, 77.354124, 73.079041, 69.326938, 59.996729, 60.018677, 60.819890
2018-08-22T21:04:55.000Z, 90.394155, 91.693452, 85.139175, 80.132411, 76.163360, 72.522887, 69.563603, 60.642959, 60.240023, 60.977574
2018-08-22T21:24:55.000Z, 90.970879, 92.592310, 86.570259, 81.849069, 78.434102, 73.234193, 69.506780, 64.041258, 62.951655, 61.738527
2018-08-22T21:44:55.000Z, 90.915329, 93.430450, 85.759724, 80.603680, 77.880167, 73.317195, 69.188319, 60.712166, 60.192850, 60.995846
2018-08-22T22:04:55.000Z, 90.367905, 92.020385, 84.991076, 81.206078, 77.576148, 72.719023, 69.805387, 61.237304, 60.373176, 60.875429
2018-08-22T22:24:55.000Z, 89.158646, 90.914810, 84.390466, 81.129806, 77.604782, 72.567520, 69.479948, 62.462210, 60.616607, 60.520267
2018-08-22T22:44:55.000Z, 89.096148, 90.878083, 85.224529, 82.730217, 80.238087, 71.878577, 67.895547, 60.132304, 60.203872, 60.561578
2018-08-22T23:04:55.000Z, 90.669523, 90.932360, 84.244396, 79.996919, 77.158639, 72.215637, 68.440708, 60.197074, 59.837502, 60.524958
2018-08-22T23:24:55.000Z, 90.071437, 91.579115, 83.990201, 79.551518, 77.590998, 73.698772, 69.262658, 61.998938, 60.609913, 60.644136
2018-08-22T23:44:55.000Z, 91.040196, 91.040684, 84.842831, 80.582064, 77.337700, 72.225103, 68.506046, 61.157813, 61.691970, 60.841198
2018-08-23T00:04:55.000Z, 96.145851, 93.187787, 85.218915, 81.058553, 77.899086, 72.815972, 70.151447, 64.857323, 62.814642, 61.065278
2018-08-23T00:24:55.000Z, 96.253728, 100.619903, 91.816970, 86.676888, 82.339147, 75.778940, 69.852691, 62.413677, 62.354637, 61.003235
2018-08-23T00:44:55.000Z, 92.014018, 93.302790, 86.576749, 83.832805, 81.699135, 77.275788, 70.406458, 61.977657, 62.012044, 61.143510
2018-08-23T01:04:55.000Z, 90.685574, 93.016449, 84.988348, 82.115098, 82.205315, 73.437704, 68.572157, 62.275197, 64.807199, 65.381099
2018-08-23T01:24:55.000Z, 90.639942, 92.974675, 84.975949, 82.317802, 79.682063, 72.762537, 70.676407, 67.676678, 67.610971, 67.985953
2018-08-23T01:44:55.000Z, 91.845437, 92.695483, 85.214346, 81.849955, 79.031906, 73.731653, 70.505960, 66.756655, 67.989409, 73.845280
2018-08-23T02:04:55.000Z, 92.073402, 93.352977, 85.212244, 80.871454, 78.155360, 74.128216, 72.482725, 69.349153, 79.365299, 88.067158
2018-08-23T02:24:55.000Z, 90.763780, 92.318154, 85.956856, 82.370933, 80.486910, 76.444386, 74.175764, 71.993328, 70.760558, 70.691445
2018-08-23T02:44:55.000Z, 90.594820, 91.768172, 86.190570, 82.700261, 80.594020, 76.224422, 73.580986, 70.938922, 68.726030, 67.007354
2018-08-23T03:04:55.000Z, 89.093850, 91.022944, 85.583316, 83.253631, 81.892183, 77.366577, 76.211473, 74.498398, 72.558822, 70.865333
2018-08-23T03:24:55.000Z, 91.555350, 92.510992, 86.898522, 84.983305, 85.243978, 81.419677, 78.856434, 74.186360, 71.548805, 70.028423
2018-08-23T03:44:55.000Z, 92.216473, 93.335573, 87.876067, 86.054301, 84.002568, 85.520135, 83.022367, 82.925859, 76.972640, 75.767552
2018-08-23T04:04:55.000Z, 94.115753, 94.273753, 88.828613, 86.958999, 84.268880, 82.013554, 77.521011, 72.620945, 68.228434, 66.513083
2018-08-23T04:24:55.000Z, 102.394326, 93.733006, 87.545325, 86.159443, 84.768803, 82.057239, 77.791999, 74.024955, 70.454687, 68.592041
2018-08-23T04:44:55.000Z, 93.713063, 94.253499, 88.438729, 85.300618, 84.293905, 81.949163, 77.646531, 75.023844, 70.553435, 74.621950
2018-08-23T05:04:55.000Z, 94.131009, 94.227829, 90.289031, 85.456959, 84.654183, 82.878089, 78.382663, 78.423696, 72.017660, 72.952271
2018-08-23T05:24:55.000Z, 92.994446, 94.809250, 91.214345, 86.159082, 83.813880, 80.828424, 75.474312, 70.308179, 64.160077, 62.798921
2018-08-23T05:44:55.000Z, 93.248036, 94.441341, 90.094569, 85.102883, 83.228299, 80.965982, 76.620364, 72.851582, 68.129837, 66.299770
2018-08-23T06:04:55.000Z, 94.853764, 95.782069, 89.544276, 85.306632, 83.243299, 81.418844, 76.928465, 73.167073, 69.371657, 67.669770
2018-08-23T06:24:55.000Z, 92.854540, 94.746703, 88.593834, 84.334600, 83.521006, 81.406256, 76.783331, 74.989325, 70.736735, 75.747748
2018-08-23T06:44:55.000Z, 93.444729, 95.073587, 88.948968, 85.422086, 83.137652, 82.026538, 77.506444, 76.901542, 71.617269, 78.536868
2018-08-23T07:04:55.000Z, 92.916649, 94.683657, 89.579073, 85.306760, 82.989294, 81.494201, 77.367001, 77.256072, 70.446248, 69.453070
2018-08-23T07:24:55.000Z, 94.604399, 96.327437, 90.552063, 84.635144, 82.357269, 80.306089, 75.399703, 70.919378, 66.239576, 64.788518
2018-08-23T07:44:55.000Z, 92.679356, 94.000520, 88.926510, 85.797369, 83.505823, 80.590122, 76.398232, 73.706378, 70.417768, 69.242501
2018-08-23T08:04:55.000Z, 92.325087, 94.057895, 88.083405, 83.011983, 81.880116, 80.688419, 76.896974, 72.558350, 67.251622, 64.775059
2018-08-23T08:24:55.000Z, 91.501757, 94.394946, 87.287327, 83.640942, 81.666540, 80.607161, 76.263087, 70.919501, 64.530458, 68.151704
2018-08-23T08:44:55.000Z, 92.323392, 94.704049, 89.004380, 84.848953, 86.943702, 83.040306, 78.069667, 76.679344, 71.645810, 78.573134
2018-08-23T09:04:55.000Z, 91.463530, 94.346718, 88.616987, 83.274421, 82.766157, 82.395336, 77.453660, 73.352708, 67.093116, 72.539310
2018-08-23T09:24:55.000Z, 91.049117, 93.502030, 88.240856, 82.596976, 81.512949, 82.591836, 78.662824, 79.101862, 71.332539, 72.155951
2018-08-23T09:44:55.000Z, 91.761586, 94.332994, 88.996979, 84.387268, 83.418431, 85.086425, 81.892848, 83.275416, 77.219771, 82.106604
2018-08-23T10:04:55.000Z, 91.641654, 93.979025, 88.374841, 84.223733, 83.161115, 82.163457, 78.015044, 74.515974, 69.887766, 67.673579
2018-08-23T10:24:55.000Z, 92.223170, 95.458327, 89.891209, 85.753013, 84.102547, 82.825054, 78.869553, 74.892627, 72.134549, 70.427302
2018-08-23T10:44:55.000Z, 92.403044, 94.944863, 90.069782, 87.065259, 86.256204, 82.713008, 77.507433, 71.931222, 68.047687, 66.730807
2018-08-23T11:04:55.000Z, 91.673253, 94.359298, 89.642305, 84.917691, 83.173357, 81.075364, 76.832941, 72.133841, 67.787250, 66.435559
2018-08-23T11:24:55.000Z, 92.349447, 95.059993, 90.495877, 84.054155, 82.369073, 81.454333, 77.355985, 75.764782, 70.443582, 72.649500
2018-08-23T11:44:55.000Z, 91.751803, 95.554762, 89.057971, 84.583110, 82.066446, 80.479212, 75.667274, 70.009536, 66.239869, 64.966890
2018-08-23T12:04:55.000Z, 91.094664, 95.457070, 88.837797, 84.130064, 81.484486, 79.961415, 75.656972, 71.016702, 66.688416, 65.151054
2018-08-23T12:24:55.000Z, 91.411151, 94.860654, 87.952651, 84.063078, 81.842555, 79.795628, 75.220827, 69.296151, 65.481188, 65.062803
2018-08-23T12:44:55.000Z, 91.207654, 93.755303, 87.630939, 82.820608, 81.253409, 80.249055, 76.631280, 73.935323, 70.442847, 71.438790
2018-08-23T13:04:55.000Z, 92.669133, 94.103391, 88.317405, 83.777704, 81.811250, 80.438238, 76.779214, 72.416044, 68.214541, 66.217048
2018-08-23T13:24:55.000Z, 92.989333, 94.136444, 88.038373, 83.389759, 81.346433, 79.000426, 75.680930, 68.080758, 63.403100, 61.739516
2018-08-23T13:44:55.000Z, 92.152393, 93.785317, 88.288684, 83.467459, 80.540277, 75.933726, 71.375811, 64.755293, 61.731508, 60.636919
2018-08-23T14:04:55.000Z, 92.404043, 93.716629, 87.617483, 82.224301, 81.153686, 78.219385, 73.502605, 67.084170, 63.730121, 62.353823
2018-08-23T14:24:55.000Z, 92.271773, 93.714082, 88.713011, 83.039033, 81.221987, 77.644373, 74.233468, 68.157871, 63.092836, 60.619053
2018-08-23T14:44:55.000Z, 91.089399, 94.271641, 90.111951, 83.788245, 82.527910, 76.122983, 71.896567, 65.268813, 60.846693, 60.608498
2018-08-23T15:04:55.000Z, 90.759409, 93.303570, 88.184062, 82.955024, 80.448828, 75.328678, 72.659202, 68.673943, 65.936843, 72.404994
2018-08-23T15:24:55.000Z, 92.668274, 94.574433, 89.676232, 84.761065, 82.307217, 75.852422, 71.847698, 65.404203, 61.087944, 60.509573
2018-08-23T15:44:55.000Z, 91.272776, 93.640472, 89.628325, 83.701743, 81.266161, 75.894940, 71.586443, 65.658180, 61.966929, 60.808235
2018-08-23T16:04:55.000Z, 90.953909, 93.405962, 87.998959, 83.894486, 80.157349, 76.011752, 74.727600, 72.558179, 69.876014, 67.652053
2018-08-23T16:24:55.000Z, 91.400925, 93.840403, 89.150866, 83.618088, 80.900536, 77.260926, 75.751364, 74.643541, 71.750277, 69.311157
2018-08-23T16:44:55.000Z, 91.101074, 93.823728, 89.591360, 84.953250, 81.481705, 77.403237, 76.585278, 74.801415, 71.663692, 69.146339
2018-08-23T17:04:55.000Z, 90.812644, 93.402374, 89.348202, 84.079443, 81.300414, 76.658148, 75.528181, 74.912452, 68.662837, 65.415486
2018-08-23T17:24:55.000Z, 91.122992, 92.967971, 87.883807, 83.242281, 82.141614, 79.607732, 78.423683, 76.992813, 75.076569, 73.040201
2018-08-23T17:44:55.000Z, 90.813570, 93.404686, 87.895964, 82.461050, 79.681275, 76.265091, 75.923497, 73.679705, 70.803099, 68.000500
2018-08-23T18:04:55.000Z, 92.001569, 93.873146, 88.082913, 83.670725, 79.836028, 76.007253, 73.817842, 72.537896, 68.515176, 64.595398
2018-08-23T18:24:55.000Z, 91.194195, 93.234510, 87.703842, 82.748482, 80.190910, 75.441551, 72.589678, 70.232382, 65.368329, 61.689481
2018-08-23T18:44:55.000Z, 91.232487, 93.373457, 89.355885, 83.523392, 80.778851, 76.930827, 75.723955, 73.340959, 71.330741, 68.878583
2018-08-23T19:04:55.000Z, 91.805043, 94.129962, 89.881977, 83.333123, 80.164750, 76.143384, 75.162948, 72.247798, 72.715670, 70.529166
2018-08-23T19:24:55.000Z, 92.097692, 94.217177, 89.528090, 84.114891, 80.495870, 75.593908, 73.965238, 71.869478, 71.147106, 63.970998
2018-08-23T19:44:55.000Z, 91.596458, 94.713962, 89.894290, 84.608972, 81.007426, 75.204335, 71.875086, 66.473907, 63.968181, 60.718690
2018-08-23T20:04:55.000Z, 91.091028, 93.918290, 87.697321, 82.956552, 79.529335, 74.230778, 72.985059, 68.626126, 66.792771, 61.857475
2018-08-23T20:24:55.000Z, 90.957765, 93.287166, 87.470504, 83.674185, 81.384429, 74.554673, 74.983049, 74.243101, 76.293159, 66.932964
2018-08-23T20:44:55.000Z, 91.681505, 94.671783, 87.996995, 83.633279, 81.005887, 75.073252, 71.518456, 65.404864, 61.370155, 60.623250
2018-08-23T21:04:55.000Z, 90.900323, 93.869411, 87.682351, 82.593467, 80.325050, 76.217395, 77.418133, 74.561453, 76.081282, 70.760425
2018-08-23T21:24:55.000Z, 91.235758, 94.653577, 88.413228, 82.904652, 80.149739, 75.870126, 75.500747, 73.202362, 76.641842, 69.006796
2018-08-23T21:44:55.000Z, 90.773855, 94.914033, 88.433718, 83.711646, 81.359043, 76.169572, 75.472372, 72.862511, 71.361412, 63.149570
2018-08-23T22:04:55.000Z, 90.271117, 93.465414, 88.534181, 83.550529, 81.175248, 76.738557, 72.852229, 70.396368, 67.086954, 60.893716
2018-08-23T22:24:55.000Z, 91.289738, 95.325107, 89.921677, 82.796471, 81.367601, 77.250301, 76.412400, 73.706194, 73.620405, 65.959453
2018-08-23T22:44:55.000Z, 92.310779, 93.650840, 87.090535, 83.689883, 82.665826, 79.350471, 78.359947, 74.657603, 71.614530, 62.257206
2018-08-23T23:04:55.000Z, 90.228796, 92.750586, 86.843246, 83.488523, 81.166498, 75.806176, 72.328849, 68.364027, 64.651676, 60.596041
2018-08-23T23:24:55.000Z, 91.992613, 94.742802, 87.399850, 83.330390, 81.841696, 76.420331, 74.994316, 71.609358, 69.100435, 61.820672
2018-08-23T23:44:55.000Z, 90.963324, 95.000919, 86.960631, 83.455666, 82.207731, 76.908488, 73.892085, 70.095319, 67.985960, 61.370972
2018-08-24T00:04:55.000Z, 90.792449, 95.374941, 86.944587, 81.737049, 79.179538, 74.485620, 73.159504, 69.823126, 67.173094, 61.010043
2018-08-24T00:24:55.000Z, 91.155497, 93.825968, 87.024819, 82.037503, 80.145678, 74.710464, 72.134237, 68.587595, 66.221156, 60.971309
2018-08-24T00:44:55.000Z, 91.669887, 93.755901, 87.447414, 83.374615, 81.422203, 76.053985, 73.122166, 68.359984, 65.343768, 61.019450
2018-08-24T01:04:55.000Z, 91.179051, 94.429160, 87.463157, 83.049362, 80.763430, 75.340324, 75.127106, 71.389621, 68.268007, 61.413057
2018-08-24T01:24:55.000Z, 92.971939, 96.723885, 88.355096, 83.123361, 81.576508, 75.507480, 71.599764, 66.995241, 68.164975, 64.652173
2018-08-24T01:44:55.000Z, 90.851789, 94.551419, 87.444421, 83.037437, 80.857811, 76.420177, 72.608804, 67.554551, 65.085404, 61.437497
2018-08-24T02:04:55.000Z, 90.650875, 94.547433, 87.597398, 83.545089, 82.123556, 77.329663, 75.300184, 72.064640, 69.791763, 65.938753
2018-08-24T02:24:55.000Z, 89.984799, 94.329914, 88.125888, 83.365778, 82.024702, 77.281450, 75.384716, 73.392932, 73.314148, 71.663353
2018-08-24T02:44:55.000Z, 90.394139, 94.529396, 87.381979, 83.603810, 82.260794, 78.227777, 74.835428, 71.577037, 71.031040, 67.001367
2018-08-24T03:04:55.000Z, 89.684268, 93.432927, 89.516525, 84.302647, 81.943391, 78.891570, 80.328449, 76.905512, 77.386991, 76.082247
2018-08-24T03:24:55.000Z, 90.614362, 94.369748, 88.590098, 86.349048, 85.779245, 88.132957, 85.013368, 84.948525, 85.409376, 88.580108
2018-08-24T03:44:55.000Z, 90.862982, 93.815687, 88.116909, 85.072071, 84.282927, 87.663673, 84.555180, 84.180546, 78.059334, 76.854515
2018-08-24T04:04:55.000Z, 92.061565, 93.932941, 87.709070, 85.045215, 84.808922, 84.547061, 80.933414, 78.280732, 81.812638, 84.603264
2018-08-24T04:24:55.000Z, 91.852274, 95.476985, 87.869872, 84.952477, 84.203222, 85.168307, 80.962861, 78.941682, 73.100794, 70.379475
2018-08-24T04:44:55.000Z, 91.585729, 95.294316, 89.045813, 83.373782, 82.446045, 83.025098, 80.573672, 79.617877, 75.424395, 73.200403
2018-08-24T05:04:55.000Z, 91.385724, 93.613936, 87.601030, 82.662040, 82.034139, 82.608693, 79.554020, 78.605196, 74.591132, 71.162532
2018-08-24T05:24:55.000Z, 91.746134, 94.921734, 90.183337, 82.979323, 82.513853, 83.017461, 80.148388, 77.413370, 73.512932, 73.518853
2018-08-24T05:44:55.000Z, 91.419785, 94.836241, 88.995269, 83.695687, 82.317465, 82.525963, 79.530368, 77.979095, 74.802205, 72.534084
2018-08-24T06:04:55.000Z, 91.992741, 95.109669, 88.775511, 84.585119, 84.255964, 87.208655, 84.037527, 86.573382, 82.299603, 85.535882
2018-08-24T06:24:55.000Z, 91.787896, 95.782937, 90.373322, 84.981882, 83.282203, 83.802697, 81.332838, 82.022888, 77.247826, 73.951339
2018-08-24T06:44:55.000Z, 91.672225, 95.448151, 89.631453, 84.930782, 83.141067, 82.474053, 79.646798, 78.646534, 74.469761, 75.633394
2018-08-24T07:04:55.000Z, 91.667289, 97.255781, 90.012280, 84.602510, 83.940752, 84.508464, 82.745940, 82.206017, 77.927127, 76.183375
2018-08-24T07:24:55.000Z, 92.355049, 97.251067, 89.911038, 84.979453, 84.093520, 85.069215, 83.306090, 82.234675, 81.498840, 82.547140
2018-08-24T07:44:55.000Z, 91.828342, 98.541648, 89.370564, 83.869892, 83.894631, 84.254656, 82.095244, 79.947786, 77.340850, 75.301405
2018-08-24T08:04:55.000Z, 90.639318, 92.759998, 87.814079, 83.612468, 84.325007, 85.038982, 83.793327, 82.057727, 80.245880, 77.159233
2018-08-24T08:24:55.000Z, 91.447434, 93.621955, 87.333035, 84.316682, 85.282630, 85.528217, 84.250729, 82.446884, 80.333201, 78.049768
2018-08-24T08:44:55.000Z, 93.287848, 95.043704, 87.874242, 86.609376, 87.918487, 87.532890, 85.833483, 83.328621, 80.967568, 78.944934
2018-08-24T09:04:55.000Z, 92.153090, 93.327944, 87.930665, 85.805097, 86.275536, 86.898960, 85.563580, 83.659340, 81.478466, 79.599967
2018-08-24T09:24:55.000Z, 93.197382, 94.549919, 88.756724, 86.628500, 86.685393, 87.457995, 86.390413, 84.684067, 82.570940, 81.110235
2018-08-24T09:44:55.000Z, 93.135599, 94.681367, 89.277105, 87.282874, 87.902114, 88.147473, 86.890349, 85.204659, 83.051129, 81.749509
2018-08-24T10:04:55.000Z, 92.590889, 94.264510, 89.090165, 87.010398, 87.488256, 88.018263, 86.774775, 84.876614, 82.650001, 80.723318
2018-08-24T10:24:55.000Z, 92.366327, 93.935320, 88.292052, 87.212192, 87.998999, 88.976723, 87.697355, 86.057115, 83.820186, 81.907045
2018-08-24T10:44:55.000Z, 92.586736, 94.536204, 89.629470, 87.659975, 88.164661, 89.087921, 88.219849, 86.527138, 84.336305, 82.463049
2018-08-24T11:04:55.000Z, 91.982885, 94.114746, 89.559697, 91.548381, 88.938188, 88.705716, 87.453099, 85.461941, 82.968409, 80.974482
2018-08-24T11:24:55.000Z, 92.278346, 95.218676, 89.621614, 89.621571, 89.481392, 90.272780, 89.459129, 87.886211, 85.627541, 83.672078
2018-08-24T11:44:55.000Z, 91.722863, 94.488313, 89.145152, 88.331835, 89.584228, 89.740527, 88.535218, 86.679637, 84.263664, 82.794183
