yyyy-mm-ddTHH:MM:SSZ, BB_20-24000 
2018-08-30T08:04:55.000Z, 98.610468
2018-08-30T08:24:55.000Z, 98.161239
2018-08-30T08:44:55.000Z, 98.425775
2018-08-30T09:04:55.000Z, 98.116700
2018-08-30T09:24:55.000Z, 98.019717
2018-08-30T09:44:55.000Z, 98.076430
2018-08-30T10:04:55.000Z, 98.659195
2018-08-30T10:24:55.000Z, 98.481566
2018-08-30T10:44:55.000Z, 98.534257
2018-08-30T11:04:55.000Z, 97.923118
2018-08-30T11:24:55.000Z, 97.913469
2018-08-30T11:44:55.000Z, 97.402683
2018-08-30T12:04:55.000Z, 97.871588
2018-08-30T12:24:55.000Z, 97.555152
2018-08-30T12:44:55.000Z, 97.904251
2018-08-30T13:04:55.000Z, 98.234814
2018-08-30T13:24:55.000Z, 97.896675
2018-08-30T13:44:55.000Z, 98.124460
2018-08-30T14:04:55.000Z, 97.177311
2018-08-30T14:24:55.000Z, 96.913080
2018-08-30T14:44:55.000Z, 97.798674
2018-08-30T15:04:55.000Z, 97.193599
2018-08-30T15:24:55.000Z, 96.639605
2018-08-30T15:44:55.000Z, 97.095552
2018-08-30T16:04:55.000Z, 96.623260
2018-08-30T16:24:55.000Z, 97.689037
2018-08-30T16:44:55.000Z, 97.280486
2018-08-30T17:04:55.000Z, 97.721796
2018-08-30T17:24:55.000Z, 97.709276
2018-08-30T17:44:55.000Z, 97.378542
2018-08-30T18:04:55.000Z, 97.244858
2018-08-30T18:24:55.000Z, 98.027025
2018-08-30T18:44:55.000Z, 98.144717
2018-08-30T19:04:55.000Z, 98.951651
2018-08-30T19:24:55.000Z, 98.888654
2018-08-30T19:44:55.000Z, 98.571284
2018-08-30T20:04:55.000Z, 98.375201
2018-08-30T20:24:55.000Z, 98.122439
2018-08-30T20:44:55.000Z, 99.382651
2018-08-30T21:04:55.000Z, 97.290557
2018-08-30T21:24:55.000Z, 97.173321
2018-08-30T21:44:55.000Z, 98.728330
2018-08-30T22:04:55.000Z, 99.066667
2018-08-30T22:24:55.000Z, 98.791757
2018-08-30T22:44:55.000Z, 98.010489
2018-08-30T23:04:55.000Z, 98.876388
2018-08-30T23:24:55.000Z, 98.934158
2018-08-30T23:44:55.000Z, 100.363467
2018-08-31T00:04:55.000Z, 100.540490
2018-08-31T00:24:55.000Z, 101.878716
2018-08-31T00:44:55.000Z, 103.288353
2018-08-31T01:04:55.000Z, 102.373262
2018-08-31T01:24:55.000Z, 101.690873
2018-08-31T01:44:55.000Z, 103.046366
2018-08-31T02:04:55.000Z, 101.132057
2018-08-31T02:24:55.000Z, 100.620232
2018-08-31T02:44:55.000Z, 100.638989
2018-08-31T03:04:55.000Z, 100.344582
2018-08-31T03:24:55.000Z, 101.132573
2018-08-31T03:44:55.000Z, 100.030178
2018-08-31T04:04:55.000Z, 100.446137
2018-08-31T04:24:55.000Z, 101.643373
2018-08-31T04:44:55.000Z, 100.719257
2018-08-31T05:04:55.000Z, 101.327389
2018-08-31T05:24:55.000Z, 102.507031
2018-08-31T05:44:55.000Z, 101.721661
2018-08-31T06:04:55.000Z, 100.873141
2018-08-31T06:24:55.000Z, 101.058132
2018-08-31T06:44:55.000Z, 100.266070
2018-08-31T07:04:55.000Z, 100.984874
2018-08-31T07:24:55.000Z, 101.445199
2018-08-31T07:44:55.000Z, 100.995029
2018-08-31T08:04:55.000Z, 100.699740
2018-08-31T08:24:55.000Z, 101.268980
2018-08-31T08:44:55.000Z, 103.028784
2018-08-31T09:04:55.000Z, 99.772551
2018-08-31T09:24:55.000Z, 101.246603
2018-08-31T09:44:55.000Z, 100.448654
2018-08-31T10:04:55.000Z, 101.060464
2018-08-31T10:24:55.000Z, 100.486018
2018-08-31T10:44:55.000Z, 100.357229
2018-08-31T11:04:55.000Z, 100.267086
2018-08-31T11:24:55.000Z, 101.380565
2018-08-31T11:44:55.000Z, 103.171904
2018-08-31T12:04:55.000Z, 101.443242
2018-08-31T12:24:55.000Z, 101.271820
2018-08-31T12:44:55.000Z, 101.770642
2018-08-31T13:04:55.000Z, 102.039867
2018-08-31T13:24:55.000Z, 102.278165
2018-08-31T13:44:55.000Z, 102.355073
2018-08-31T14:04:55.000Z, 101.921029
2018-08-31T14:24:55.000Z, 102.632765
2018-08-31T14:44:55.000Z, 102.456106
2018-08-31T15:04:55.000Z, 102.055724
2018-08-31T15:24:55.000Z, 102.744322
2018-08-31T15:44:55.000Z, 100.848850
2018-08-31T16:04:55.000Z, 101.908885
2018-08-31T16:24:55.000Z, 103.020817
2018-08-31T16:44:55.000Z, 102.006866
2018-08-31T17:04:55.000Z, 101.491451
2018-08-31T17:24:55.000Z, 101.263543
2018-08-31T17:44:55.000Z, 100.754435
2018-08-31T18:04:55.000Z, 100.931854
2018-08-31T18:24:55.000Z, 101.116141
2018-08-31T18:44:55.000Z, 100.777720
2018-08-31T19:04:55.000Z, 101.779832
2018-08-31T19:24:55.000Z, 102.044726
2018-08-31T19:44:55.000Z, 101.475115
2018-08-31T20:04:55.000Z, 101.828125
2018-08-31T20:24:55.000Z, 102.209154
2018-08-31T20:44:55.000Z, 101.530545
2018-08-31T21:04:55.000Z, 101.799199
2018-08-31T21:24:55.000Z, 101.702216
2018-08-31T21:44:55.000Z, 103.891642
2018-08-31T22:04:55.000Z, 102.321331
2018-08-31T22:24:55.000Z, 101.903236
2018-08-31T22:44:55.000Z, 102.461527
2018-08-31T23:04:55.000Z, 102.352545
2018-08-31T23:24:55.000Z, 102.803144
2018-09-01T00:02:55.000Z, 102.326641
2018-09-01T00:04:55.000Z, 101.600585
2018-09-01T00:24:55.000Z, 102.356103
2018-09-01T00:44:55.000Z, 102.643838
2018-09-01T01:04:55.000Z, 102.641865
2018-09-01T01:24:55.000Z, 103.279822
2018-09-01T01:44:55.000Z, 103.663384
2018-09-01T02:04:55.000Z, 103.191993
2018-09-01T02:24:55.000Z, 103.277511
2018-09-01T02:44:55.000Z, 103.098794
2018-09-01T03:04:55.000Z, 103.638386
2018-09-01T03:24:55.000Z, 103.611774
2018-09-01T03:44:55.000Z, 103.559937
2018-09-01T04:04:55.000Z, 104.090682
2018-09-01T04:24:55.000Z, 105.303245
2018-09-01T04:44:55.000Z, 106.203000
2018-09-01T05:04:55.000Z, 105.415078
2018-09-01T05:24:55.000Z, 105.200923
2018-09-01T05:44:55.000Z, 104.884014
2018-09-01T06:04:55.000Z, 104.557409
2018-09-01T06:24:55.000Z, 104.024831
2018-09-01T06:44:55.000Z, 103.663540
2018-09-01T07:04:55.000Z, 103.956404
2018-09-01T07:24:55.000Z, 104.560060
2018-09-01T07:44:55.000Z, 104.154756
2018-09-01T08:04:55.000Z, 103.426638
2018-09-01T08:24:55.000Z, 103.454291
2018-09-01T08:44:55.000Z, 103.216241
2018-09-01T09:04:55.000Z, 102.888071
2018-09-01T09:24:55.000Z, 102.837883
2018-09-01T09:44:55.000Z, 103.192258
2018-09-01T10:04:55.000Z, 103.442527
2018-09-01T10:24:55.000Z, 103.087015
2018-09-01T10:44:55.000Z, 102.998892
2018-09-01T11:04:55.000Z, 103.276984
2018-09-01T11:24:55.000Z, 103.630490
2018-09-01T11:44:55.000Z, 103.532904
2018-09-01T12:04:55.000Z, 103.757725
2018-09-01T12:24:55.000Z, 105.149525
2018-09-01T12:44:55.000Z, 104.330459
2018-09-01T13:04:55.000Z, 104.274064
2018-09-01T13:24:55.000Z, 103.182138
2018-09-01T13:44:55.000Z, 103.653388
2018-09-01T14:04:55.000Z, 104.189859
2018-09-01T14:24:55.000Z, 104.099259
2018-09-01T14:44:55.000Z, 104.253820
2018-09-01T15:04:55.000Z, 103.175240
2018-09-01T15:24:55.000Z, 103.439868
2018-09-01T15:44:55.000Z, 103.563456
2018-09-01T16:04:55.000Z, 104.637442
2018-09-01T16:24:55.000Z, 104.995889
2018-09-01T16:44:55.000Z, 105.777080
2018-09-01T17:04:55.000Z, 104.320126
2018-09-01T17:24:55.000Z, 104.320834
2018-09-01T17:44:55.000Z, 104.238407
2018-09-01T18:04:55.000Z, 106.195853
2018-09-01T18:24:55.000Z, 103.237004
2018-09-01T18:44:55.000Z, 103.564794
2018-09-01T19:04:55.000Z, 103.159296
2018-09-01T19:24:55.000Z, 102.949141
2018-09-01T19:44:55.000Z, 103.208062
2018-09-01T20:04:55.000Z, 102.761358
2018-09-01T20:24:55.000Z, 103.615913
2018-09-01T20:44:55.000Z, 103.671367
2018-09-01T21:04:55.000Z, 103.129615
2018-09-01T21:24:55.000Z, 103.116129
2018-09-01T21:44:55.000Z, 102.432835
2018-09-01T22:04:55.000Z, 102.234762
2018-09-01T22:24:55.000Z, 102.691218
2018-09-01T22:44:55.000Z, 103.260981
2018-09-01T23:04:55.000Z, 102.668734
2018-09-01T23:24:55.000Z, 102.821398
2018-09-01T23:44:55.000Z, 102.816156
2018-09-02T00:04:55.000Z, 102.823045
2018-09-02T00:24:55.000Z, 103.301176
2018-09-02T00:44:55.000Z, 102.915696
2018-09-02T01:04:55.000Z, 102.673008
2018-09-02T01:24:55.000Z, 102.742764
2018-09-02T01:44:55.000Z, 103.104001
2018-09-02T02:04:55.000Z, 103.102540
2018-09-02T02:24:55.000Z, 103.030694
2018-09-02T02:44:55.000Z, 103.440572
2018-09-02T03:04:55.000Z, 103.756878
2018-09-02T03:24:55.000Z, 103.207629
2018-09-02T03:44:55.000Z, 103.105803
2018-09-02T04:04:55.000Z, 103.858827
2018-09-02T04:24:55.000Z, 103.535788
2018-09-02T04:44:55.000Z, 103.835905
2018-09-02T05:04:55.000Z, 103.592515
2018-09-02T05:24:55.000Z, 103.522844
2018-09-02T06:04:55.000Z, 103.400081
2018-09-02T06:24:55.000Z, 103.171093
2018-09-02T06:44:55.000Z, 103.109557
2018-09-02T07:04:55.000Z, 103.046126
2018-09-02T07:24:55.000Z, 102.116747
2018-09-02T07:44:55.000Z, 102.624475
2018-09-02T08:04:55.000Z, 102.696938
2018-09-02T08:24:55.000Z, 102.458396
2018-09-02T08:44:55.000Z, 102.067309
2018-09-02T09:04:55.000Z, 102.611070
2018-09-02T09:24:55.000Z, 102.903030
2018-09-02T09:44:55.000Z, 102.130633
2018-09-02T10:04:55.000Z, 102.820751
2018-09-02T10:24:55.000Z, 102.305771
2018-09-02T10:44:55.000Z, 102.802130
2018-09-02T11:04:55.000Z, 102.442747
2018-09-02T11:24:55.000Z, 102.479957
2018-09-02T11:44:55.000Z, 102.496601
2018-09-02T12:04:55.000Z, 102.789030
2018-09-02T12:24:55.000Z, 102.161540
2018-09-02T12:44:55.000Z, 103.002504
2018-09-02T13:04:55.000Z, 102.353228
2018-09-02T13:24:55.000Z, 102.212329
2018-09-02T13:44:55.000Z, 102.203081
2018-09-02T14:04:55.000Z, 101.551577
2018-09-02T14:24:55.000Z, 102.302333
2018-09-02T14:44:55.000Z, 102.080903
2018-09-02T15:04:55.000Z, 101.599703
2018-09-02T15:24:55.000Z, 102.416041
2018-09-02T15:44:55.000Z, 101.955587
2018-09-02T16:04:55.000Z, 101.426331
2018-09-02T16:24:55.000Z, 101.335045
2018-09-02T16:44:55.000Z, 101.521282
2018-09-02T17:04:55.000Z, 101.610910
2018-09-02T17:24:55.000Z, 102.594876
2018-09-02T17:44:55.000Z, 101.143920
2018-09-02T18:04:55.000Z, 102.119554
2018-09-02T18:24:55.000Z, 102.434841
2018-09-02T18:44:55.000Z, 102.310583
2018-09-02T19:04:55.000Z, 103.748379
2018-09-02T19:24:55.000Z, 103.770909
2018-09-02T19:44:55.000Z, 104.536915
2018-09-02T20:04:55.000Z, 104.997506
2018-09-02T20:24:55.000Z, 105.005286
2018-09-02T20:44:55.000Z, 104.859346
2018-09-02T21:04:55.000Z, 105.023081
2018-09-02T21:24:55.000Z, 103.712856
2018-09-02T21:44:55.000Z, 103.182665
2018-09-02T22:04:55.000Z, 101.734793
2018-09-02T22:24:55.000Z, 102.114629
2018-09-02T22:44:55.000Z, 101.545382
2018-09-02T23:04:55.000Z, 101.930599
2018-09-02T23:24:55.000Z, 101.430315
2018-09-02T23:44:55.000Z, 101.276050
2018-09-03T00:04:55.000Z, 101.094019
2018-09-03T00:24:55.000Z, 101.375541
2018-09-03T00:44:55.000Z, 101.242695
2018-09-03T01:04:55.000Z, 101.324268
2018-09-03T01:24:55.000Z, 101.310823
2018-09-03T01:44:55.000Z, 101.364177
2018-09-03T02:04:55.000Z, 101.166801
2018-09-03T02:24:55.000Z, 101.181525
2018-09-03T02:44:55.000Z, 101.293121
2018-09-03T03:04:55.000Z, 101.563226
2018-09-03T03:24:55.000Z, 101.848279
2018-09-03T03:44:55.000Z, 102.549160
2018-09-03T04:04:55.000Z, 102.769353
2018-09-03T04:24:55.000Z, 104.262960
2018-09-03T04:44:55.000Z, 104.711595
2018-09-03T05:04:55.000Z, 105.272241
2018-09-03T05:24:55.000Z, 104.755374
2018-09-03T05:44:55.000Z, 105.495450
2018-09-03T06:04:55.000Z, 105.834869
2018-09-03T06:24:55.000Z, 104.619018
2018-09-03T06:44:55.000Z, 103.647951
2018-09-03T07:04:55.000Z, 102.611593
2018-09-03T07:24:55.000Z, 103.226987
2018-09-03T07:44:55.000Z, 102.292063
2018-09-03T08:04:55.000Z, 103.179432
2018-09-03T08:24:55.000Z, 101.644927
2018-09-03T08:44:55.000Z, 101.994720
2018-09-03T09:04:55.000Z, 101.444204
2018-09-03T09:24:55.000Z, 101.285356
2018-09-03T09:44:55.000Z, 101.438316
2018-09-03T10:04:55.000Z, 101.511642
2018-09-03T10:24:55.000Z, 100.834874
2018-09-03T10:44:55.000Z, 101.719669
2018-09-03T11:04:55.000Z, 100.353987
2018-09-03T11:24:55.000Z, 101.766229
2018-09-03T11:44:55.000Z, 101.019775
2018-09-03T12:04:55.000Z, 102.375232
2018-09-03T12:24:55.000Z, 101.740182
2018-09-03T12:44:55.000Z, 102.747546
2018-09-03T13:04:55.000Z, 102.949349
2018-09-03T13:24:55.000Z, 102.031159
2018-09-03T13:44:55.000Z, 100.943802
2018-09-03T14:04:55.000Z, 101.015804
2018-09-03T14:24:55.000Z, 100.285989
2018-09-03T14:44:55.000Z, 101.046578
2018-09-03T15:04:55.000Z, 101.447280
2018-09-03T15:24:55.000Z, 101.188941
2018-09-03T15:44:55.000Z, 102.442333
2018-09-03T16:04:55.000Z, 102.966861
2018-09-03T16:24:55.000Z, 104.814860
2018-09-03T16:44:55.000Z, 104.451381
2018-09-03T17:04:55.000Z, 104.131152
2018-09-03T17:24:55.000Z, 104.396777
2018-09-03T17:44:55.000Z, 105.443771
2018-09-03T18:04:55.000Z, 104.372920
2018-09-03T18:24:55.000Z, 102.363448
2018-09-03T18:44:55.000Z, 102.904482
2018-09-03T19:04:55.000Z, 100.290214
2018-09-03T19:24:55.000Z, 106.351073
2018-09-03T19:44:55.000Z, 107.286867
2018-09-03T20:04:55.000Z, 101.714122
2018-09-03T20:24:55.000Z, 100.966409
2018-09-03T20:44:55.000Z, 99.800961
2018-09-03T21:04:55.000Z, 100.239325
2018-09-03T21:24:55.000Z, 101.294093
2018-09-03T21:44:55.000Z, 101.139883
2018-09-03T22:04:55.000Z, 101.437190
2018-09-03T22:24:55.000Z, 103.092308
2018-09-03T22:44:55.000Z, 100.866290
2018-09-03T23:04:55.000Z, 101.136503
2018-09-03T23:24:55.000Z, 101.230023
2018-09-03T23:44:55.000Z, 100.132995
2018-09-04T00:04:55.000Z, 101.719191
2018-09-04T00:24:55.000Z, 102.091951
2018-09-04T00:44:55.000Z, 102.532175
2018-09-04T01:04:55.000Z, 98.636000
2018-09-04T01:24:55.000Z, 97.813121
2018-09-04T01:44:55.000Z, 98.915675
2018-09-04T02:04:55.000Z, 98.669517
2018-09-04T02:24:55.000Z, 98.948712
2018-09-04T02:44:55.000Z, 99.503360
2018-09-04T03:04:55.000Z, 100.289170
2018-09-04T03:24:55.000Z, 101.089702
2018-09-04T03:44:55.000Z, 101.010690
2018-09-04T04:04:55.000Z, 102.121223
2018-09-04T04:24:55.000Z, 102.041572
2018-09-04T04:44:55.000Z, 102.019825
2018-09-04T05:04:55.000Z, 102.395782
2018-09-04T05:24:55.000Z, 103.421433
2018-09-04T05:44:55.000Z, 103.247847
2018-09-04T06:04:55.000Z, 103.309701
2018-09-04T06:24:55.000Z, 104.642024
2018-09-04T06:44:55.000Z, 103.308131
2018-09-04T07:04:55.000Z, 104.027781
2018-09-04T07:24:55.000Z, 104.398284
2018-09-04T07:44:55.000Z, 104.225361
2018-09-04T08:04:55.000Z, 104.082632
2018-09-04T08:24:55.000Z, 105.055832
2018-09-04T08:44:55.000Z, 105.069861
2018-09-04T09:04:55.000Z, 104.662863
2018-09-04T09:24:55.000Z, 104.620976
2018-09-04T09:44:55.000Z, 103.552850
2018-09-04T10:04:55.000Z, 104.217815
2018-09-04T10:24:55.000Z, 103.791076
2018-09-04T10:44:55.000Z, 103.756135
2018-09-04T11:04:55.000Z, 103.381357
2018-09-04T11:24:55.000Z, 104.424060
2018-09-04T11:44:55.000Z, 103.768431
2018-09-04T12:04:55.000Z, 103.158611
2018-09-04T12:24:55.000Z, 102.454689
2018-09-04T12:44:55.000Z, 103.122124
2018-09-04T13:04:55.000Z, 103.026380
2018-09-04T13:24:55.000Z, 102.350022
2018-09-04T13:44:55.000Z, 102.452976
2018-09-04T14:04:55.000Z, 102.769461
2018-09-04T14:24:55.000Z, 102.527027
2018-09-04T14:44:55.000Z, 104.227924
2018-09-04T15:04:55.000Z, 104.486364
2018-09-04T15:24:55.000Z, 103.810834
2018-09-04T15:44:55.000Z, 104.209340
2018-09-04T16:04:55.000Z, 102.768187
2018-09-04T16:24:55.000Z, 102.395574
2018-09-04T16:44:55.000Z, 103.321419
2018-09-04T17:04:55.000Z, 101.737802
2018-09-04T17:24:55.000Z, 100.543883
2018-09-04T17:44:55.000Z, 100.635669
2018-09-04T18:04:55.000Z, 100.377594
2018-09-04T18:24:55.000Z, 100.244888
2018-09-04T18:44:55.000Z, 100.489935
2018-09-04T19:04:55.000Z, 100.795991
2018-09-04T19:24:55.000Z, 99.253680
2018-09-04T19:44:55.000Z, 99.150570
2018-09-04T20:04:55.000Z, 99.677735
2018-09-04T20:24:55.000Z, 99.383951
2018-09-04T20:44:55.000Z, 99.350213
2018-09-04T21:04:55.000Z, 99.538481
2018-09-04T21:24:55.000Z, 99.529450
2018-09-04T21:44:55.000Z, 100.268537
2018-09-04T22:04:55.000Z, 100.951848
2018-09-04T22:24:55.000Z, 101.114202
2018-09-04T22:44:55.000Z, 100.414919
2018-09-04T23:04:55.000Z, 100.671249
2018-09-04T23:24:55.000Z, 101.963963
2018-09-04T23:44:55.000Z, 102.302869
2018-09-05T00:04:55.000Z, 101.886561
2018-09-05T00:24:55.000Z, 101.115798
2018-09-05T00:44:55.000Z, 102.701967
2018-09-05T01:04:55.000Z, 103.453246
2018-09-05T01:24:55.000Z, 103.820267
2018-09-05T01:44:55.000Z, 103.021485
2018-09-05T02:04:55.000Z, 102.937561
2018-09-05T02:24:55.000Z, 102.107890
2018-09-05T02:44:55.000Z, 101.744641
2018-09-05T03:04:55.000Z, 101.574907
2018-09-05T03:24:55.000Z, 101.772301
2018-09-05T03:44:55.000Z, 100.787905
2018-09-05T04:04:55.000Z, 102.155228
2018-09-05T04:24:55.000Z, 101.032204
2018-09-05T04:44:55.000Z, 101.187611
2018-09-05T05:04:55.000Z, 101.495977
2018-09-05T05:24:55.000Z, 100.877550
2018-09-05T05:44:55.000Z, 100.392504
2018-09-05T06:04:55.000Z, 99.980899
2018-09-05T06:24:55.000Z, 100.991781
2018-09-05T06:44:55.000Z, 100.486509
2018-09-05T07:04:55.000Z, 102.133704
2018-09-05T07:24:55.000Z, 100.762555
2018-09-05T07:44:55.000Z, 100.287743
2018-09-05T08:04:55.000Z, 101.352587
2018-09-05T08:24:55.000Z, 100.121143
2018-09-05T08:44:55.000Z, 100.248895
2018-09-05T09:04:55.000Z, 101.234623
2018-09-05T09:24:55.000Z, 101.044497
2018-09-05T09:44:55.000Z, 101.114795
2018-09-05T10:04:55.000Z, 100.984285
2018-09-05T10:24:55.000Z, 101.391526
2018-09-05T10:44:55.000Z, 101.182427
2018-09-05T11:04:55.000Z, 103.265568
2018-09-05T11:24:55.000Z, 104.475323
2018-09-05T11:44:55.000Z, 101.991458
2018-09-05T12:04:55.000Z, 102.349066
2018-09-05T12:24:55.000Z, 101.907864
2018-09-05T12:44:55.000Z, 101.144104
2018-09-05T13:04:55.000Z, 100.981914
2018-09-05T13:24:55.000Z, 100.195129
2018-09-05T13:44:55.000Z, 99.940277
2018-09-05T14:04:55.000Z, 99.883547
2018-09-05T14:24:55.000Z, 99.663817
2018-09-05T14:44:55.000Z, 99.240614
2018-09-05T15:04:55.000Z, 98.521984
2018-09-05T15:24:55.000Z, 98.402746
2018-09-05T15:44:55.000Z, 98.741676
2018-09-05T16:04:55.000Z, 98.500621
2018-09-05T16:24:55.000Z, 97.556275
2018-09-05T16:44:55.000Z, 97.961674
2018-09-05T17:04:55.000Z, 98.897180
2018-09-05T17:24:55.000Z, 99.022669
2018-09-05T17:44:55.000Z, 98.537255
2018-09-05T18:04:55.000Z, 98.193061
2018-09-05T18:24:55.000Z, 98.665107
2018-09-05T18:44:55.000Z, 98.320538
2018-09-05T19:04:55.000Z, 98.945557
2018-09-05T19:24:55.000Z, 98.521494
2018-09-05T19:44:55.000Z, 98.731252
2018-09-05T20:04:55.000Z, 99.318909
2018-09-05T20:24:55.000Z, 99.917817
2018-09-05T20:44:55.000Z, 100.068604
2018-09-05T21:04:55.000Z, 97.857868
2018-09-05T21:24:55.000Z, 97.810378
2018-09-05T21:44:55.000Z, 107.953394
2018-09-05T22:04:55.000Z, 100.413235
2018-09-05T22:24:55.000Z, 100.383628
2018-09-05T22:44:55.000Z, 99.626407
2018-09-05T23:04:55.000Z, 100.714381
2018-09-05T23:24:55.000Z, 102.897825
2018-09-05T23:44:55.000Z, 103.749438
2018-09-06T00:04:55.000Z, 103.911551
2018-09-06T00:24:55.000Z, 104.170757
2018-09-06T00:44:55.000Z, 103.187574
2018-09-06T01:04:55.000Z, 104.309699
2018-09-06T01:24:55.000Z, 102.619891
2018-09-06T01:44:55.000Z, 101.225066
2018-09-06T02:04:55.000Z, 101.358102
2018-09-06T02:24:55.000Z, 101.222674
2018-09-06T02:44:55.000Z, 99.903461
2018-09-06T03:04:55.000Z, 101.624669
2018-09-06T03:24:55.000Z, 99.835262
2018-09-06T03:44:55.000Z, 100.406425
2018-09-06T04:04:55.000Z, 100.347746
2018-09-06T04:24:55.000Z, 100.779406
2018-09-06T04:44:55.000Z, 101.263934
2018-09-06T05:04:55.000Z, 99.993307
2018-09-06T05:24:55.000Z, 100.379489
2018-09-06T05:44:55.000Z, 100.412570
2018-09-06T06:04:55.000Z, 100.409506
2018-09-06T06:24:55.000Z, 101.036751
2018-09-06T06:44:55.000Z, 101.377563
2018-09-06T07:04:55.000Z, 101.563133
2018-09-06T07:24:55.000Z, 98.284651
2018-09-06T07:44:55.000Z, 98.977076
2018-09-06T08:04:55.000Z, 98.846770
2018-09-06T08:24:55.000Z, 98.833471
2018-09-06T08:44:55.000Z, 99.862745
2018-09-06T09:04:55.000Z, 98.973268
2018-09-06T09:24:55.000Z, 99.228917
2018-09-06T09:44:55.000Z, 99.426871
2018-09-06T09:46:55.000Z, 98.872587
2018-09-06T10:06:55.000Z, 99.793315
2018-09-06T10:26:55.000Z, 101.128530
2018-09-06T10:46:55.000Z, 100.530256
2018-09-06T11:06:55.000Z, 101.345825
2018-09-06T11:26:55.000Z, 100.643073
2018-09-06T11:46:55.000Z, 101.226048
2018-09-06T12:06:55.000Z, 101.062807
2018-09-06T12:26:55.000Z, 101.913012
2018-09-06T12:46:55.000Z, 100.495031
2018-09-06T13:06:55.000Z, 101.315186
2018-09-06T13:26:55.000Z, 101.570829
2018-09-06T13:46:55.000Z, 102.028004
2018-09-06T14:06:55.000Z, 101.183206
2018-09-06T14:26:55.000Z, 101.013453
2018-09-06T14:46:55.000Z, 101.178651
2018-09-06T15:06:55.000Z, 101.700830
2018-09-06T15:26:55.000Z, 101.790252
2018-09-06T15:46:55.000Z, 101.303318
2018-09-06T16:06:55.000Z, 100.845339
2018-09-06T16:26:55.000Z, 101.158836
2018-09-06T16:46:55.000Z, 99.919615
2018-09-06T17:06:55.000Z, 100.148768
2018-09-06T17:26:55.000Z, 100.042350
2018-09-06T17:46:55.000Z, 99.567522
2018-09-06T18:06:55.000Z, 99.572884
2018-09-06T18:26:55.000Z, 100.488526
2018-09-06T18:46:55.000Z, 99.907181
2018-09-06T19:06:55.000Z, 99.937757
2018-09-06T19:26:55.000Z, 102.580737
2018-09-06T19:46:55.000Z, 101.463268
2018-09-06T20:06:55.000Z, 102.189109
2018-09-06T20:26:55.000Z, 102.285751
2018-09-06T20:46:55.000Z, 101.877025
2018-09-06T21:06:55.000Z, 102.645327
2018-09-06T21:26:55.000Z, 103.480592
2018-09-06T21:46:55.000Z, 102.421504
2018-09-06T22:06:55.000Z, 102.648541
2018-09-06T22:26:55.000Z, 102.142807
2018-09-06T22:46:55.000Z, 101.896853
2018-09-06T23:06:55.000Z, 101.194419
2018-09-06T23:26:55.000Z, 104.832885
2018-09-06T23:46:55.000Z, 103.244463
2018-09-07T00:06:55.000Z, 103.349939
2018-09-07T00:26:55.000Z, 102.909539
2018-09-07T00:46:55.000Z, 102.139179
2018-09-07T01:06:55.000Z, 101.701536
2018-09-07T01:26:55.000Z, 101.249304
2018-09-07T01:46:55.000Z, 101.408684
2018-09-07T02:06:55.000Z, 101.576174
2018-09-07T02:26:55.000Z, 101.604129
2018-09-07T02:46:55.000Z, 102.019065
2018-09-07T03:06:55.000Z, 101.850847
2018-09-07T03:26:55.000Z, 102.436251
2018-09-07T03:46:55.000Z, 103.297787
2018-09-07T04:06:55.000Z, 103.035599
2018-09-07T04:26:55.000Z, 102.276342
2018-09-07T04:46:55.000Z, 101.410219
2018-09-07T05:06:55.000Z, 102.111395
2018-09-07T05:26:55.000Z, 101.440180
2018-09-07T05:46:55.000Z, 101.780595
2018-09-07T06:06:55.000Z, 102.630789
2018-09-07T06:26:55.000Z, 101.733789
2018-09-07T06:46:55.000Z, 101.553088
2018-09-07T07:06:55.000Z, 101.687036
2018-09-07T07:26:55.000Z, 101.528060
2018-09-07T07:46:55.000Z, 101.189299
2018-09-07T08:06:55.000Z, 101.328756
2018-09-07T08:26:55.000Z, 100.942102
2018-09-07T08:46:55.000Z, 100.660623
2018-09-07T09:06:55.000Z, 101.253975
2018-09-07T09:26:55.000Z, 101.017967
2018-09-07T09:46:55.000Z, 101.748083
2018-09-07T10:06:55.000Z, 101.307588
2018-09-07T10:26:55.000Z, 101.250167
2018-09-07T10:46:55.000Z, 101.376475
2018-09-07T11:06:55.000Z, 101.292308
2018-09-07T11:26:55.000Z, 101.153015
2018-09-07T11:46:55.000Z, 101.169872
2018-09-07T12:06:55.000Z, 101.041829
2018-09-07T12:26:55.000Z, 100.948778
2018-09-07T12:46:55.000Z, 101.083570
2018-09-07T13:06:55.000Z, 101.338398
2018-09-07T13:26:55.000Z, 100.607423
2018-09-07T13:46:55.000Z, 101.067389
2018-09-07T14:06:55.000Z, 101.353642
2018-09-07T14:26:55.000Z, 101.743026
2018-09-07T14:46:55.000Z, 101.949743
2018-09-07T15:06:55.000Z, 102.196778
2018-09-07T15:26:55.000Z, 103.415542
2018-09-07T15:46:55.000Z, 102.572397
2018-09-07T16:06:55.000Z, 101.933877
2018-09-07T16:26:55.000Z, 102.304179
2018-09-07T16:46:55.000Z, 101.619186
2018-09-07T17:06:55.000Z, 101.467059
2018-09-07T17:26:55.000Z, 101.414098
2018-09-07T17:46:55.000Z, 101.485048
2018-09-07T18:06:55.000Z, 101.124482
